titulo;precio;ubicacion;descripcion;url;litros_detectados;ala_detectada;cumple_criterios;fecha_publicacion;envio;estado;imagen
Válvula Duotone Sky - Wingfoil;12.0;Alzira, 46600;"Se vende válvula de cámara para tabla de wingfoil Duotone Skystyle.Nuevo 

- Incluye 2 piezas: válvulatapon con su torica cámara y llave apriete
- Color negro.
- Material plástico resistente.";https://es.wallapop.com/item/valvula-duotone-sky-wingfoil-1148467832;[];[];False;2026-06-03;Envío disponible;Disponible;https://cdn.wallapop.com/images/10420/iz/rn/__/c10420p1148467832/i5768195862.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/iz/rn/__/c10420p1148467832/i5768195914.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/iz/rn/__/c10420p1148467832/i5768195965.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/iz/rn/__/c10420p1148467832/i5768196008.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/iz/rn/__/c10420p1148467832/i5768196064.jpg?pictureSize=W640
Ala Wingfoil Ozone Flow 5.0m;549.0;Moaña, 36950;"Ala wingfoil Ozone Flow de 5.0 metros cuadrados. Diseñada para la práctica de wingfoil.

- Color naranja, blanco y negro.
- Tamaño: 5.0m.
- La flow es el ala polivalente para freeride y olas, que da un gran rango de viento y muy buen drift. Cometa con menos de un año y poco uso. En muy buen estado. Tu oportunidad de comprar material de primera calidad a muy buen precio";https://es.wallapop.com/item/ala-wingfoil-ozone-flow-5-0m-1251772961;[];[5];False;2026-06-11;Envío disponible;Disponible;https://cdn.wallapop.com/images/10420/kp/9u/__/c10420p1251772961/i6430972808.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kp/9u/__/c10420p1251772961/i6430972888.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kp/9u/__/c10420p1251772961/i6430972876.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kp/9u/__/c10420p1251772961/i6430972851.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kp/9u/__/c10420p1251772961/i6430972830.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kp/9u/__/c10420p1251772961/i6430972905.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kp/9u/__/c10420p1251772961/i6430972911.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kp/9u/__/c10420p1251772961/i6430972899.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kp/9u/__/c10420p1251772961/i6430972859.jpg?pictureSize=W640
Surfkite Takoon burning 5.10 comprada nueva;235.0;Valencia, 46002;Hola vendo surfkite Takoon burning 5.10 es encuentra en muy buen estado solo un pequeña reparación tabla muy dura y estable comprada nueva y unico propietario surfkite Takoon burning kitesurf Mystic surfkite naish raptor rrd religión kite slingshot duotone vegas wingfoil escuela,foil;https://es.wallapop.com/item/surfkite-takoon-burning-5-10-892838863;[];[];False;2026-05-25;Envío disponible;Disponible;https://cdn.wallapop.com/images/10420/er/km/__/c10420p892838863/i3239453457.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/er/km/__/c10420p892838863/i3239453469.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/er/km/__/c10420p892838863/i3240713194.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/er/km/__/c10420p892838863/i3240713220.jpg?pictureSize=W640
Tabla wingfoil AFS Pro 5,0;600.0;Vitoria-Gasteiz, 01006;"Tabla wing foil con 2 usos, comprada nueva. No la he utilizado porque uso otra tabla.

Preferiblemente entrega en persona";https://es.wallapop.com/item/afs-pro-5-0-1114472506;[];[];False;2026-05-31;Envío disponible;Disponible;https://cdn.wallapop.com/images/10420/if/j0/__/c10420p1114472506/i5498174210.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/if/j0/__/c10420p1114472506/i5498174528.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/if/j0/__/c10420p1114472506/i5498175115.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/if/j0/__/c10420p1114472506/i5498175417.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/if/j0/__/c10420p1114472506/i5498175690.jpg?pictureSize=W640
Reloj GPS Garmin Forerunner 955 solar;250.0;Murcia, 30004;Reloj GPS Garmin Forerunner 955 solar. Blanco. Funciona perfecto. Los botones perfectos también. Pantalla sin marcas. Cambio por pasarme a modelo superior. No caja y solo correa de la foto. Con cable de carga. Cambiaría por material de wingfoil.;https://es.wallapop.com/item/reloj-gps-garmin-forerunner-955-solar-1265217593;[];[];False;2026-07-03;Envío disponible;Reservado;https://cdn.wallapop.com/images/10420/kx/a0/__/c10420p1265217593/i6515377540.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kx/a0/__/c10420p1265217593/i6515377551.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kx/a0/__/c10420p1265217593/i6515377559.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kx/a0/__/c10420p1265217593/i6515377568.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kx/a0/__/c10420p1265217593/i6515377574.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kx/a0/__/c10420p1265217593/i6515377579.jpg?pictureSize=W640
Pack Wingfoil JP + Neilpryde + Takoon;1999.0;Algeciras, 11202;"Pack completo de Wingfoil con tabla JP, foil Takoon y wing Neilpryde.
Incluye regalo de un foil Dakine 1300 o tabla Wingfoil hinchable de 135L

- Tabla disponible en 88L, 99L, 111L, 122L, 133L, 144L.
- Foil disponible en 1700, 1450, 1250.
- Wing Neilpryde disponible en  3.5, 5, 5.5 , 6
- Precio especial del pack: 1.999€.
Portes incluidos";https://es.wallapop.com/item/pack-wingfoil-jp---neilpryde---takoon-1271603523;[88, 99, 111, 122, 133, 135, 144];[];False;2026-06-11;Envío disponible;Disponible;https://cdn.wallapop.com/images/10420/l1/2v/__/c10420p1271603523/i6555678096.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l1/2v/__/c10420p1271603523/i6555678106.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l1/2v/__/c10420p1271603523/i6555678110.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l1/2v/__/c10420p1271603523/i6555678117.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l1/2v/__/c10420p1271603523/i6555678120.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l1/2v/__/c10420p1271603523/i6555678124.jpg?pictureSize=W640
Cometa Wingfoil F-ONE V.2 5.0 m²;150.0;Valencia, 46022;"Cometa de wingfoil F-ONE V.2 de 5.0 metros cuadrados.
- Color naranja y azul.
- Incluye bolsa de transporte original y leash original.
- La tela tiene algunas reparaciones resultado de un mal día. Las reparaciones están perfectas. He navegado con ella reparada sin problema.
- Blader central cambiado el año pasado.";https://es.wallapop.com/item/cometa-wingfoil-f-one-v-2-5-0-m-1267139670;[];[5];False;2026-07-07;Envío disponible;Reservado;https://cdn.wallapop.com/images/10420/ky/f7/__/c10420p1267139670/i6555633207.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ky/f7/__/c10420p1267139670/i6526507266.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ky/f7/__/c10420p1267139670/i6526507296.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ky/f7/__/c10420p1267139670/i6526507310.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ky/f7/__/c10420p1267139670/i6526507323.jpg?pictureSize=W640
Tabla Wingfoil Fone 100L;790.0;Algeciras, 11205;"Tabla de wingfoil Fone de 100 litros
Rocket wing 5,5x27 muy estable ideal para iniciarse y progresar
Está en perfectas condiciones sin reparación alguna
Incluye funda acolchada MANERA";https://es.wallapop.com/item/tabla-wingfoil-fone-100l-1270688121;[100];[];False;2026-06-09;Envío disponible;Disponible;https://cdn.wallapop.com/images/10420/l0/j9/__/c10420p1270688121/i6549535095.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l0/j9/__/c10420p1270688121/i6549535101.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l0/j9/__/c10420p1270688121/i6549535109.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/l0/j9/__/c10420p1270688121/i6549535111.jpg?pictureSize=W640
KITE OZONE ENDURO V1 2017 12m;445.0;Castelldefels, 08860;"Vendo cometa Ozone Enduro V1 2017 12 metros.  Está en muy buen estado. 

- Modelo: Ozone Enduro V1
- Talla: 12m
- Color: turquesa y negro

sin reparaciones, solamente dos pequeños poros reparados con parche.
se pueden ver en las ultimas fotos.

(C)

Somos PopKite, una tienda especializada en material de Surf, Kite, Windsurf y Wingfoil. Con años de experiencia, asesoramos a riders de todos los niveles y ofrecemos siempre productos de la mejor calidad.
Contáctanos ante cualquier duda, estaremos encantados de ayudarte.";https://es.wallapop.com/item/kite-ozone-enduro-v1-12m-1147834010;[];[];False;2026-06-03;Envío disponible;Disponible;https://cdn.wallapop.com/images/10420/iz/e2/__/c10420p1147834010/i5762406821.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/iz/e2/__/c10420p1147834010/i5762406888.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/iz/e2/__/c10420p1147834010/i5762406877.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/iz/e2/__/c10420p1147834010/i5762406839.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/iz/e2/__/c10420p1147834010/i5762406850.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/iz/e2/__/c10420p1147834010/i5762406862.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/iz/e2/__/c10420p1147834010/i5762406844.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/iz/e2/__/c10420p1147834010/i5762406870.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/iz/e2/__/c10420p1147834010/i5762406832.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/iz/e2/__/c10420p1147834010/i5762406864.jpg?pictureSize=W640
Reparación de tablas de surf;1.0;Bilbao, 48004;"Reparación de tablas de surf, paddle surf, wingfoil, sup race...
Golpes, daños por el invento,sustitución de tapones, cajetines para quillas...
También en construcción de carbono.
Somos fabricantes de tablas y distribuidores de pre-shape. 
Contacto:
Movil: 678365233 Lander
web
Email: lander@landboard.es

Taller en Arrigorriaga (Vizcaya).

Longboar, Malibú, Mini Malibú, fish, shortboard, twinfin, mid lenght, paddle surf, stand up paddle, foil, wingfoil, surf foil...";https://es.wallapop.com/item/reparacion-de-tablas-de-surf-928039732;[];[];False;2026-06-30;Envío disponible;Disponible;https://cdn.wallapop.com/images/10420/fc/j4/__/c10420p928039732/i5456480118.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/fc/j4/__/c10420p928039732/i3438581402.jpg?pictureSize=W640
Calcetines Neopreno 2.5mm Talla L;15.0;Berben, 11500;"Calcetines de neopreno para deportes acuáticos.
Escarpines surf/bodyboard/buceo
Con un uso ya que me he equivocado de talla.

- Grosor de 2.5mm.
- Talla L (equivalente a 42-44 / 52-54).

foil/hydrofoil/wingfoil/kitefoil/duotone/onada/olas/fanatic/gong/slingshot/zaoli/ion/north/flysurfer/wingfoil/ozone/fone/cabrinha/reedin/surf/downwind/lightwind/axis/takoon/dakine/rrd/billabong/tarifa/cadiz/waves/olas/fanatic/carbono/neopreno/deeply/cometa/kitesurf/surf/billabong/";https://es.wallapop.com/item/calcetines-neopreno-2-5mm-talla-l-1225861355;[];[];False;2026-06-03;Envío disponible;Disponible;https://cdn.wallapop.com/images/10420/k9/ug/__/c10420p1225861355/i6259622568.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/k9/ug/__/c10420p1225861355/i6259622619.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/k9/ug/__/c10420p1225861355/i6259622646.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/k9/ug/__/c10420p1225861355/i6259622680.jpg?pictureSize=W640
Tabla Wingfoil North Seek 4'10 57L;259.0;Navarrete, 26370;"Tabla de wingfoil North Seek de 4 pies y 10 pulgadas. Tiene un volumen de 57 litros.

- Diseño en gris y negro.
- Marca: North.
- Modelo: Seek.
- Medidas: 4'10 x 23.";https://es.wallapop.com/item/tabla-wingfoil-north-seek-4-10-57l-1189001323;[57];[];False;2026-07-08;Envío disponible;Disponible;https://cdn.wallapop.com/images/10420/jn/wf/__/c10420p1189001323/i6007375534.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/jn/wf/__/c10420p1189001323/i6007375542.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/jn/wf/__/c10420p1189001323/i6010752061.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/jn/wf/__/c10420p1189001323/i6010752078.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/jn/wf/__/c10420p1189001323/i6010752109.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/jn/wf/__/c10420p1189001323/i6010752128.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/jn/wf/__/c10420p1189001323/i6010752149.jpg?pictureSize=W640
Wingfoil North Seek Prime 138L;950.0;Can Pastilla, 07610;"Tabla de wingfoil North Seek Prime 138L en excelentes condiciones.  Es una tabla ligera y fácil de usar, ideal para principiantes y riders intermedios. Así cómo para riders más pesados.

Adicionalmente también tenemos el adaptador para añadir una quilla en lugar de foil si fuese necesario (no incluido en el precio)

- Modelo: North Seek Prime
- Volumen: 138L
- Diseño elegante y moderno.";https://es.wallapop.com/item/wingfoil-north-seek-prime-138l-1156134720;[138];[];False;2026-03-08;Envío disponible;Disponible;https://cdn.wallapop.com/images/10420/j4/bz/__/c10420p1156134720/i5819693056.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/j4/bz/__/c10420p1156134720/i5819693069.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/j4/bz/__/c10420p1156134720/i5819693072.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/j4/bz/__/c10420p1156134720/i5819693073.jpg?pictureSize=W640
Reedin Supernatural 3,5m 2026 wing;837.0;Tarifa, 11380;"Ala de wingfoil de la marca Reedin, modelo Supernatural de 3,5 metros.

- Una sesión 
- Color negro y turquesa.
- Incluye bolsa de transporte.

[duotone, f-one, north, cabrinha, core, armstrong, reedin, axis, sabfoil, naish, takoon, gong, slingshot, starboard, ozone, ensis, kt, rrd, vayu, fanatic, appletree, unifoil, gofoil, cloud ix, ppc, freedom foil, indiana, eleveight, gaastra, code, unit, slick, strike, nova, mantis, xps, d/lab, aluula, carbon, hm]";https://es.wallapop.com/item/reedin-supernatural-3-5m-2026-wing-1269593722;[];[3.5];False;2026-06-06;Envío disponible;Disponible;https://cdn.wallapop.com/images/10420/kz/vs/__/c10420p1269593722/i6543370996.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kz/vs/__/c10420p1269593722/i6543371007.jpg?pictureSize=W640
Foil Takuma Kujira Completo;360.0;Campo Soto, 11120;"Se vende foil completo Takuma Kujira. Con ala carbono 980estabilizador 178,y posibilidad de incluir ala 1210  .Emblemática ala con un comportamiento único,especialmente en prone ,pero también en wingfoil .Tiene dos tornillos pasados ,para extraer por quién tenga conocimientos.,por.lo.que ahora mismo no fuselaje ni ala frontal puedo quitar.De ahí el.precio.Mastil.de.aluminio .Estabilizador carbono 178.

- Incluye mástil, ala delantera y estabilizador.
- Diseño en color negro y blanco.";https://es.wallapop.com/item/foil-takuma-kujira-completo-1197145216;[];[];False;2026-06-24;Envío disponible;Disponible;https://cdn.wallapop.com/images/10420/js/qz/__/c10420p1197145216/i6061506991.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/js/qz/__/c10420p1197145216/i6061507033.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/js/qz/__/c10420p1197145216/i6061507010.jpg?pictureSize=W640
Asas blandas F-One para wing 30 y 37;30.0;Playa de Sant Joan, 03540;"Asas blandas de la marca F-One, ideales para wing.

- Incluye dos asas de diferentes tamaños: 30 y 37.
- Color negro.
Strike y swing fone wingfoil";https://es.wallapop.com/item/asas-blandas-f-one-para-wing-30-y-37-1277301224;[];[];False;2026-06-30;Envío disponible;Disponible;https://cdn.wallapop.com/images/10420/l4/gz/__/c10420p1277301224/i6587879295.jpg?pictureSize=W640
Star Wars X-Wing Shadow Caster & Spettro nuove;59.0;San Vitale, 43038;"Set di espansione per il gioco Star Wars X-Wing.

- Include la nave Shadow Caster.
- Include la nave Spettro.
- Nuove e sigillate.";https://es.wallapop.com/item/star-wars-x-wing-shadow-caster-spettro-nuove-1276902220;[];[];False;2026-06-29;Envío disponible;Disponible;https://cdn.wallapop.com/images/10420/l4/8g/__/c10420p1276902220/i6585670734.jpg?pictureSize=W640
Slingshot Slingwing V4 3.5m2;250.0;Tarifa, 11380;"Wingfoil Slingshot Slingwing V4 de 3,5m2 del año 2023. Diseñada para wingfoil.
Ideal para progresar. Fácil de manejar y estable en downwind.
Para ver y comprar en Tarifa.
Reparaciones realizadas en un taller profesional";https://es.wallapop.com/item/slingshot-slingwing-v4-3-5m2-1266744896;[];[3.5];False;2026-06-13;Envío disponible;Disponible;https://cdn.wallapop.com/images/10420/ky/6q/__/c10420p1266744896/i6524127268.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ky/6q/__/c10420p1266744896/i6524127284.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ky/6q/__/c10420p1266744896/i6524127280.jpg?pictureSize=W640
Ala Wingfoil RRD Golg 5,5m;680.0;Jerez de la Frontera, 11401;"Ala de wingfoil RRD Wing Gold de 5,5 metros en buenas condiciones. 

- Marca: RRD
- Modelo: Wing Gold
- Tamaño: 5,5m
- Color: Gris y negro con detalles amarillos";https://es.wallapop.com/item/ala-wingfoil-rrd-golg-5-5m-1160804767;[];[5.5];False;2026-07-10;Envío disponible;Disponible;https://cdn.wallapop.com/images/10420/j7/42/__/c10420p1160804767/i5849211617.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/j7/42/__/c10420p1160804767/i5849211626.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/j7/42/__/c10420p1160804767/i5849211632.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/j7/42/__/c10420p1160804767/i5849211636.jpg?pictureSize=W640
Tabla Wingfoil Freeride Explore 500 V3;550.0;Soto de La Moraleja, 28109;"Item: 048006
Marca: DECATHLON
Talla: 70 LITROS
Producto disponible en la tienda Alcobendas.
Muy Bueno - Producto completo y totalmente funcional. 100% seguro. El producto puede tener ligeros defectos estéticos: marcas, arañazos.
kitewing tabla de wing foil
Garantía de 3 años.
#segundamanodeca144";https://es.wallapop.com/item/tabla-wingfoil-freeride-explore-500-v3-1265306319;[70];[];False;2026-06-03;Envío disponible;Disponible;https://cdn.wallapop.com/images/10420/kx/bw/__/c10420p1265306319/i6515918999.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kx/bw/__/c10420p1265306319/i6515919013.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kx/bw/__/c10420p1265306319/i6515919019.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kx/bw/__/c10420p1265306319/i6515919023.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kx/bw/__/c10420p1265306319/i6515919027.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kx/bw/__/c10420p1265306319/i6515919032.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kx/bw/__/c10420p1265306319/i6515919038.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kx/bw/__/c10420p1265306319/i6515919045.jpg?pictureSize=W640
FOIL SK8 F-One 950 cm2;700.0;Alicante/Alacant, 03012;Wingfoil Surfoil F One Sk8 950 cm2 con las fundas originales.Repasado y lacado hace 1 mes para dejarlo como nuevo por un especialista en carbono. Medida ideal para tener solo un Plane. El SK8 ha sido diseñado para el surf. Su forma proporciona un equilibrio fino entre deslizamiento y maniobrabilidad, lo que permite al usuario desgarrar olas y luego bombear de regreso al pico sin esfuerzo. Con un diseño específico en las puntas, el SK8 puede atravesar espumas sin demasiadas turbulencias, lo que permite giros al estilo del surf y surcar olas a lo bestia. Lleva el SK8 en tu sesión de wing y sentirás un foil rápido, fácil;https://es.wallapop.com/item/foil-sk8-f-one-950-cm2-1042838313;[];[];False;2026-06-13;Envío disponible;Disponible;https://cdn.wallapop.com/images/10420/h8/vn/__/c10420p1042838313/i5092940508.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/h8/vn/__/c10420p1042838313/i5092940521.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/h8/vn/__/c10420p1042838313/i5092940534.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/h8/vn/__/c10420p1042838313/i5092946806.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/h8/vn/__/c10420p1042838313/i5092946807.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/h8/vn/__/c10420p1042838313/i5092947192.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/h8/vn/__/c10420p1042838313/i5092945738.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/h8/vn/__/c10420p1042838313/i5092946346.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/h8/vn/__/c10420p1042838313/i5092946810.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/h8/vn/__/c10420p1042838313/i5092947197.jpg?pictureSize=W640
